appid,name,banner,woke,description
130,"Half-Life: Blue Shift","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/130/header_292x136.jpg?t=1738795031",1,"Contains no Woke content."
50,"Half-Life: Opposing Force","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/50/header_292x136.jpg?t=1738795037",1,"Contains no Woke content."
70,"Half-Life","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/70/header_292x136.jpg?t=1738795025",1,"Contains no Woke content."
1148590,"DOOM 64","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1148590/header_292x136.jpg?t=1687461389",1,"Contains no Woke content."
208200,"DOOM 3","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/208200/header_292x136.jpg?t=1664292843",1,"Contains no Woke content."
782330,"DOOM Eternal","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/782330/header_292x136.jpg?t=1702308063",1,"Contains no Woke content."
379720,"DOOM","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/379720/header_292x136.jpg?t=1692892793",1,"Contains no Woke content."
2280,"DOOM + DOOM II","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2280/header_292x136.jpg?t=1738860187",1,"Contains no Woke content."
2210,"Quake 4","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2210/header_292x136.jpg?t=1664372514",1,"Contains no Woke content."
282440,"Quake Live","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/282440/header_292x136.jpg?t=1660251493",1,"Contains no Woke content."
2200,"Quake III Arena","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2200/header_292x136.jpg?t=1664229254",1,"Contains no Woke content."
2320,"Quake II","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2320/header_292x136.jpg?t=1716567359",0,"Contains subtly pro-LGBTQ+ imagery. This remaster includes a rainbow flag on the pod the player comes out of during the first mission. It was not there in the original."
2310,"Quake","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2310/header_292x136.jpg?t=1691683243",1,"Contains no Woke content."
460790,"Bayonetta","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/460790/header_292x136.jpg?t=1721737243",1,"Contains no Woke content."
500810,"Arcanum: Of Steamworks and Magick Obscura","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/500810/header_292x136.jpg?t=1472585780",1,"Contains no Woke content."
292300,"Spy Fox In: Hold the Mustard","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292300/header_292x136.jpg?t=1577151745",1,"Contains no Woke content."
292280,"Spy Fox In: Cheese Chase","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292280/header_292x136.jpg?t=1577150989",1,"Contains no Woke content."
292260,"Spy Fox 3 ""Operation Ozone""","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292260/header_292x136.jpg?t=1577150580",1,"Contains no Woke content."
292240,"Spy Fox 2 ""Some Assembly Required""","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292240/header_292x136.jpg?t=1577149705",1,"Contains no Woke content."
283980,"Spy Fox in ""Dry Cereal""","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/283980/header_292x136.jpg?t=1577151224",1,"Contains no Woke content."
292820,"Pajama Sam 4: Life Is Rough When You Lose Your Stuff!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292820/header_292x136.jpg?t=1576608297",1,"Contains no Woke content."
292800,"Pajama Sam 3: You Are What You Eat From Your Head To Your Feet","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292800/header_292x136.jpg?t=1576533477",1,"Contains no Woke content."
292780,"Pajama Sam 2: Thunder And Lightning Aren't So Frightening","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292780/header_292x136.jpg?t=1641365959",1,"Contains no Woke content."
292860,"Pajama Sam's Lost & Found","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292860/header_292x136.jpg?t=1576608808",1,"Contains no Woke content."
292840,"Pajama Sam's Sock Works","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/292840/header_292x136.jpg?t=1576609241",1,"Contains no Woke content."
283960,"Pajama Sam: No Need to Hide When It's Dark Outside","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/283960/header_292x136.jpg?t=1576519251",1,"Contains no Woke content."
294700,"Putt-Putt®: Pep's Birthday Surprise","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294700/header_292x136.jpg?t=1578531190",1,"Contains no Woke content."
294690,"Putt-Putt® Joins the Circus","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294690/header_292x136.jpg?t=1578526695",1,"Contains no Woke content."
294680,"Putt-Putt® Enters the Race","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294680/header_292x136.jpg?t=1578525850",1,"Contains no Woke content."
294670,"Putt-Putt® Travels Through Time","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294670/header_292x136.jpg?t=1578528626",1,"Contains no Woke content."
294710,"Putt-Putt® and Pep's Dog on a Stick","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294710/header_292x136.jpg?t=1578530715",1,"Contains no Woke content."
284000,"Putt-Putt® and Pep's Balloon-o-Rama","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/284000/header_292x136.jpg?t=1578529192",1,"Contains no Woke content."
294720,"Putt-Putt® and Fatty Bear's Activity Pack","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294720/header_292x136.jpg?t=1578528800",1,"Contains no Woke content."
294650,"Putt-Putt® Goes to the Moon","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294650/header_292x136.jpg?t=1578526147",1,"Contains no Woke content."
283920,"Putt-Putt® Joins the Parade","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/283920/header_292x136.jpg?t=1578526913",1,"Contains no Woke content."
294570,"Freddi Fish 5 featuring Mess Hall Mania®: The Case of the Creature of Coral Cove","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294570/header_292x136.jpg?t=1694471714",1,"Contains no Woke content."
294550,"Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294550/header_292x136.jpg?t=1578013106",1,"Contains no Woke content."
294540,"Freddi Fish 3: The Case of the Stolen Conch Shell","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294540/header_292x136.jpg?t=1578015100",1,"Contains no Woke content."
294530,"Freddi Fish 2: The Case of the Haunted Schoolhouse","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294530/header_292x136.jpg?t=1578010643",1,"Contains no Woke content."
283940,"Freddi Fish and the Case of the Missing Kelp Seeds","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/283940/header_292x136.jpg?t=1578016205",1,"Contains no Woke content."
294580,"Freddi Fish and Luther's Water Worries","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/294580/header_292x136.jpg?t=1578015915",1,"Contains no Woke content."
284020,"Freddi Fish and Luther's Maze Madness","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/284020/header_292x136.jpg?t=1578015681",1,"Contains no Woke content."
245450,"Wizardry 8","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/245450/header_292x136.jpg?t=1676665352",1,"Contains no Woke content."
215930,"Jagged Alliance 2 - Wildfire","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/215930/header_292x136.jpg?t=1629915445",-1,"Contains overtly pro-DEI and subtly pro-LGBTQ+ messaging. Features multiple female front-line combatants with improbable biographies. Two are implied to be lesbian lovers."
2076140,"Tavern Talk","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2076140/header_292x136.jpg?t=1738743207",-1,"Contains overtly pro-LGBTQ+ messaging. Choice of pronouns including they/them. Multiple non-binary characters."
1235140,"Yakuza: Like a Dragon","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1235140/header_292x136.jpg?t=1717588355",0,"Contains subtly pro-LGBTQ+ messaging. A Party Chat titled Gender Politics provides lighthearted social commentary on gender discrimination."
367500,"Dragon's Dogma: Dark Arisen","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/367500/header_292x136.jpg?t=1701395331",0,"Contains subtly pro-LGBTQ+ messaging. Nearly all npcs can become the player's beloved."
1259420,"Days Gone","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1259420/header_292x136.jpg?t=1717621222",-1,"Contains overtly pro-LGBTQ+ and overtly pro-DEI messaging. Features homosexual romance. Rikki and Addy are an interracial, lesbian couple. Their relationship/sexuality is brought up multiple times."
524220,"NieR:Automata™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/524220/header_292x136.jpg?t=1734624625",1,"Contains no Woke content."
1325200,"Nioh 2 – The Complete Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1325200/header_292x136.jpg?t=1737983066",1,"Contains no Woke content."
485510,"Nioh: Complete Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/485510/header_292x136.jpg?t=1737983043",1,"Contains no Woke content."
1888160,"ARMORED CORE™ VI FIRES OF RUBICON™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1888160/header_292x136.jpg?t=1726158706",-1,"Contains multiple forms of Woke messaging, some overt and some more subtle. See the full review for details."
443110,"Armored Warfare","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/443110/header_292x136_alt_assets_18.jpg?t=1737634100",1,"Contains no Woke content."
526870,"Satisfactory","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/526870/header_292x136.jpg?t=1737364583",0,"Contains subtly pro-LGBTQ+ messaging. ADA says unauthorized coffee cups can 'lower your attractiveness to your preferred gender and/or your sense of well-being if you have no gender attraction'"
251060,"Wargame: Red Dragon","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/251060/header_292x136.jpg?t=1725003090",1,"Contains no Woke content."
232090,"Killing Floor 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/232090/header_292x136.jpg?t=1729011001",1,"Contains no Woke content."
1250,"Killing Floor","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1250/header_292x136.jpg?t=1726777771",1,"Contains no Woke content."
251570,"7 Days to Die","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/251570/header_292x136.jpg?t=1736194886",1,"Contains no Woke content."
895870,"Project Wingman","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/895870/header_292x136.jpg?t=1625008344",1,"Contains no Woke content."
502500,"ACE COMBAT™ 7: SKIES UNKNOWN","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/502500/header_292x136.jpg?t=1737108523",1,"Contains no Woke content."
1266700,"Destroy All Humans! 2 - Reprobed","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1266700/header_292x136.jpg?t=1696424271",0,"Contains subtly anti-human messaging. Contains subtly pro-LGBTQ+ messaging. This remake removes a mission involving negative talk regarding sex changes and a man who ends up getting a sex change."
803330,"Destroy All Humans!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/803330/header_292x136.jpg?t=1696424223",0,"Contains subtly anti-human and subtly pro-DEI messaging. Tasks the player with destroying humans. This is presented in a humorous setting. Some dialogue regarding a damsel-in-distress was cut."
6910,"Deus Ex: Game of the Year Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/6910/header_292x136.jpg?t=1726596757",0,"Contains subtly pro-Transhumanism messaging. The player character is augmented with nanotechnology, which is a major part of gameplay."
214490,"Alien: Isolation","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/214490/header_292x136.jpg?t=1728557065",1,"Contains no Woke content."
994280,"Gujian3(古剑奇谭三)","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/994280/header_292x136.jpg?t=1726190820",1,"Contains no Woke content."
637650,"FINAL FANTASY XV WINDOWS EDITION","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/637650/header_292x136.jpg?t=1737963877",-1,"Contains overtly pro-DEI messaging. In Lestallum, women work in the factory while men raise children and take care of the household. There is no explanation for why this is the case."
2021950,"Scarpone Scamps","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2021950/header_292x136.jpg?t=1660016397",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Cillian is non-binary and uses they/them pronouns."
1404300,"Drops of Death","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1404300/header_292x136.jpg?t=1717694444",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection and presentation selection."
1523870,"Call Me Cera","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1523870/header_292x136.jpg?t=1726499101",-1,"Contains overtly pro-LGBTQ+ messaging. Contains overtly pro-DEI messaging. Features a diverse cast including a non-binary character named Billie."
1022980,"Ostranauts","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1022980/header_292x136.jpg?t=1737593028",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them."
1765780,"ADACA","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1765780/header_292x136.jpg?t=1666983210",-1,"Contains overtly pro-LGBTQ+ messaging. The the player character is non-binary."
1427340,"Witchy Life Story","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1427340/header_292x136.jpg?t=1697744895",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. The player can wear any clothing. The npc Devin is non-binary and uses they/them pronouns."
2169730,"The Archipelago","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2169730/header_292x136.jpg?t=1668184119",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Adelei uses they/them pronouns."
2009650,"Desta: The Memories Between","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2009650/header_292x136.jpg?t=1700826562",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and referred to using they/them pronouns."
1673470,"Finding A Prince: The Game","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1673470/header_292x136.jpg?t=1651237128",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Navy is non-binary."
1094590,"Helvetii","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1094590/header_292x136.jpg?t=1703173038",0,"Contains subtly pro-LGBTQ+ messaging. According to the game's website, Renart uses they/them pronouns."
2067780,"Your Turn To Die -Death Game By Majority-","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2067780/header_292x136.jpg?t=1703759640",0,"Contains subtle LGBTQ+ messaging. One of the characters (biological male) was raised by his mother as a girl but decided to live like a male later in life. Hard to say whether this is pro- or anti-."
2095840,"Death by Begonia","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2095840/header_292x136.jpg?t=1671556941",-1,"Contains overtly pro-LGBTQ+ messaging. The player character uses they/them pronouns."
1677350,"EA SPORTS™ PGA TOUR™","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1677350/header_292x136.jpg?t=1713879504",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them."
1985810,"Call of Duty®: Black Ops Cold War","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1985810/header_292x136.jpg?t=1731607699",-1,"Contains overtly pro-LGBTQ+ messaging. The campaign character creation menu has options for non-binary or classified character gender."
1296490,"Don't Take It Personally, I Just Don't Like You","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1296490/header_292x136.jpg?t=1682697587",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. Multiple dialogue options including an option to refer to npcs in a non-binary way."
928000,"Solace State: Emotional Cyberpunk Stories","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/928000/header_292x136.jpg?t=1728798484",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple non-binary characters that use they/them pronouns."
1148760,"I Was a Teenage Exocolonist","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1148760/header_292x136.jpg?t=1715043887",-1,"Contains overtly pro-LGBTQ+ messaging. Contains overtly anti-capitalism messaging. Non-binary player character option. Multiple non-binary npcs using they/them pronouns. Marz criticizes Capitalism."
1582380,"Midautumn","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1582380/header_292x136.jpg?t=1726764681",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and uses they/them pronouns."
1449230,"Glitchhikers: The Spaces Between","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1449230/header_292x136.jpg?t=1730848511",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple non-binary characters that all use they/them pronouns."
524200,"Queen Of Thieves","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/524200/header_292x136.jpg?t=1685258437",0,"Contains subtly pro-LGBTQ+ messaging. Has options for disabling otome or yuri romantic pairings."
1358840,"Flat Eye","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1358840/header_292x136.jpg?t=1726582584",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Ha-Neul is non-binary and uses she/they pronouns."
1839880,"King Of The Castle","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1839880/header_292x136.jpg?t=1729003719",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple npcs use they/them pronouns."
1609230,"Scarlet Hollow","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1609230/header_292x136.jpg?t=1738770920",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them. The npc Avery is non-binary and uses they/them pronouns."
1256670,"Library Of Ruina","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1256670/header_292x136.jpg?t=1670980516",0,"Contains subtly anti-capitalism, subtly pro-transhumanism, and subtly pro-LGBTQ+ messaging. Heavy social commentary regarding economic struggle, class differences, and human augmentation."
1851720,"Dead Pets Unleashed","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1851720/header_292x136.jpg?t=1728495747",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple npcs are non-binary and use they/them pronouns."
1736850,"Camp Palut","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1736850/header_292x136.jpg?t=1655304972",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Nat is non-binary."
2120320,"Wayhaven Chronicles: Book Three","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2120320/header_292x136.jpg?t=1734034926",-1,"Contains overtly pro-LGBTQ+ messaging. Options for the player character to be non-binary, gay, or bisexual."
1233950,"Wayhaven Chronicles: Book Two","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1233950/header_292x136.jpg?t=1728060103",-1,"Contains overtly pro-LGBTQ+ messaging. Options for the player character to be non-binary, gay, or bisexual."
800600,"Wayhaven Chronicles: Book One","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/800600/header_292x136.jpg?t=1734033202",-1,"Contains overtly pro-LGBTQ+ messaging. Options for the player character to be non-binary, gay, or bisexual."
1785150,"Friends vs Friends","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1785150/header_292x136.jpg?t=1729858266",-1,"Contains overtly pro-LGBTQ+ messaging. Pride Flag keychains are auto unlocked."
1789490,"Love, Ghostie","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1789490/header_292x136.jpg?t=1732908962",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Chamel is non-binary and uses they/them pronouns."
1427300,"Detours","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1427300/header_292x136.jpg?t=1615953487",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Mish is non-binary and uses they/them pronouns."
1616280,"Chronicles of Taldun: The Remainder","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1616280/header_292x136.jpg?t=1736071418",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Ilar is non-binary."
2205230,"True Colours","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2205230/header_292x136.jpg?t=1736270749",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Ash is non-binary and uses they/them pronouns."
1906930,"Bitter Silver","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1906930/header_292x136.jpg?t=1725240105",-1,"Contains overtly pro-LGBTQ+ messaging. Zap is non-binary and uses they/them pronouns."
1586270,"Katja's Abyss: Tactics","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1586270/header_292x136.jpg?t=1619207972",-1,"Contains overtly pro-LGBTQ+ messaging. Color customization options for various pride flag colors."
1245560,"Roots of Pacha","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1245560/header_292x136.jpg?t=1730910216",-1,"Contains overtly pro-LGBTQ+ messaging. Uses body type instead of biological sex during character creation. Choose any pronoun or make a custom one for your kids to use when referring to you."
2396620,"A Hint of Purple","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2396620/header_292x136.jpg?t=1727311822",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Kai is non-binary and uses they/them pronouns."
2347200,"CETERIS Paribus","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2347200/header_292x136.jpg?t=1685572218",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and is referred to using they/them pronouns."
2137880,"Ink Inside","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2137880/header_292x136.jpg?t=1738737819",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and is referred to using they/them pronouns."
2195120,"Go-Go Town!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2195120/header_292x136_alt_assets_0.jpg?t=1738856478",-1,"Contains overtly pro-LGBTQ+ messaging. Option for the player character to be non-binary. No distinction between male and female during character creation."
2058140,"Henry Halfhead","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2058140/header_292x136.jpg?t=1737477212",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is referred to using they/them pronouns."
1879950,"Psychroma","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1879950/header_292x136.jpg?t=1736005925",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and uses they/them pronouns."
1536090,"Echoes of the Plum Grove","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1536090/header_292x136.jpg?t=1736460016",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection and option for the player character to be non-binary."
2170520,"Inescapable: No Rules, No Rescue","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2170520/header_292x136.jpg?t=1700469062",-1,"Contains overtly pro-LGBTQ+ messaging. The npc Sasha is non-binary and goes by they/them pronouns. Sasha's identity is discussed multiple times."
1658150,"Moonstone Island","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1658150/header_292x136.jpg?t=1734539285",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple npcs are non-binary and use they/them pronouns. All character pronouns are listed. Homosexual and non-binary romance options."
578650,"The Outer Worlds","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/578650/header_292x136.jpg?t=1738037605",0,"Contains subtly pro-LGBTQ+ messaging. Optional side quests involve homosexual characters and relationships. One is about helping your asexual lesbian companion to get a date with a woman."
1586990,"Alterium Shift","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1586990/header_292x136.jpg?t=1734225039",-1,"Contains overtly pro-LGBTQ+ messaging. The character Sage is non-binary and uses they/them pronouns."
2388360,"(val)iant: or, val's guide to having a broken vag","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2388360/header_292x136.jpg?t=1685668474",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and uses they/them pronouns."
1973530,"Limbus Company","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1973530/header_292x136.jpg?t=1728532474",-1,"Contains overtly pro-LGBTQ+ messaging. The character Dante is non-binary and uses they/them pronouns."
1681600,"Cornucopia®","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1681600/header_292x136.jpg?t=1737058219",-1,"Contains overtly pro-LGBTQ+ messaging. Non-binary player character option. Same sex romance and marriage options. All babies are delivered via a stork (includes same sex couples)."
2448610,"Beast Slayer","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2448610/header_292x136.jpg?t=1694155664",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual marriage options."
2227030,"Penny Larceny: Gig Economy Supervillain","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2227030/header_292x136.jpg?t=1729344923",-1,"Contains overtly pro-LGBTQ+ messaging. The sentient computer called HATE-4000 explicitly identifies as non-binary and uses they/them pronouns."
945360,"Among Us","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/945360/header_292x136.jpg?t=1731953093",-1,"Contains overtly pro-LGBTQ+ messaging. Pride flag nameplates."
2319550,"Spectrum Forces","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2319550/header_292x136.jpg?t=1711560772",-1,"Contains overtly pro-LGBTQ+ messaging. The character Kayn is non-binary and uses they/them pronouns."
2546090,"At Winter's End","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2546090/header_292x136.jpg?t=1708895385",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and uses they/them pronouns."
2415010,"A Date with Death","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2415010/header_292x136.jpg?t=1736500775",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including options for they/them or custom. Option for the player character to be non-binary. Options for neutral or custom leaning descriptors."
2614590,"Online Obsession","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2614590/header_292x136.jpg?t=1738522375",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection."
2537020,"ShelfLife: Art School Detective","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2537020/header_292x136.jpg?t=1735768628",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is non-binary and uses they/them pronouns."
1603420,"Doomsday Paradise","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1603420/header_292x136.jpg?t=1718705487",-1,"Contains overtly pro-LGBTQ+ messaging. All player characters are referred to using they/them pronouns. Same sex romance options."
2506290,"Nova Hearts","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2506290/header_292x136.jpg?t=1731975227",-1,"Contains overtly pro-LGBTQ+ messaging. The npc CJ is non-binary and uses they/them pronouns.  Same sex romance options."
2330490,"FLIES FLIES FLIES","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2330490/header_292x136.jpg?t=1728354231",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is trans. Features a coming-out story about a genderqueer character."
939790,"Royal Alchemist","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/939790/header_292x136.jpg?t=1711970230",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them."
2295280,"Love Exalt 8372","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2295280/header_292x136.jpg?t=1733154302",-1,"Contains overtly pro-LGBTQ+ messaging. Chef and Healer are a same-sex romantic couple. The character Null is non-binary and uses they/them pronouns."
2421510,"Crescent Quest","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2421510/header_292x136.jpg?t=1733757543",-1,"Contains overtly pro-LGBTQ+ messaging. A character comes out as non-binary and goes by they/them pronouns."
1062110,"UNSIGHTED","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1062110/header_292x136.jpg?t=1709409664",-1,"Contains overtly pro-LGBTQ+ messaging. Multiple non-binary characters that use they/them pronouns."
2428440,"New Day","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2428440/header_292x136.jpg?t=1738389160",-1,"Contains overtly pro-LGBTQ+ messaging. Pronoun selection including an option for they/them or adding custom pronouns. Pan/Ace options in the attraction menu."
